Model_name,CV_TrainMAE,CV_TrainRMSE,CV_TestMAE,CV_TestRMSE,CV_fit_time,CV_fit_time_ges,TrainRMSE,TrainMAE,ValidationRMSE,ValidationMAE,TestRMSE,TestMAE,TrainTime,TrainTime_ges,Features,Feature-Anzahl,FS-Laufzeit
SVR,30.126061774592085,69.95936239452719,34.01974588294104,71.94469616102288,1.2244834899902344,922.7044834899903,70.16268483834858,30.34408003416982,72.67079385311018,32.56514826727899,75.68821306701133,35.10187790816479,2.0096585750579834,923.489658575058,"[6, 7, 8, 9, 11, 14, 20, 24, 27, 28, 36, 40, 42, 52, 53, 56, 64, 75, 83, 87, 91, 95, 96, 99, 103, 104, 105, 106, 109, 115, 116, 123, 126, 129, 130, 137, 138, 140, 141, 142, 144, 146, 150, 151, 159, 161, 171, 176, 188, 192, 193, 194, 195, 198, 201, 203, 208, 210, 215, 220, 226, 229, 231, 234, 235, 243, 249, 265, 285, 286, 290, 293, 300, 301, 303, 318, 319, 320, 322, 332, 338, 346, 349, 350, 355, 358, 359, 363, 365, 370, 373, 381, 384, 387, 389, 391, 396, 400, 403, 407, 410, 418, 421, 427, 428, 431, 435, 441, 444, 447, 448, 458]",112,921.48
Gradient Boosting,20.424324777161726,46.577653882240995,37.44362543959591,72.97023288964033,0.2581316947937012,281.46813169479367,49.07580354727914,21.860384885822484,73.51166137695543,35.95918216333937,75.55150404265287,37.93159405372359,0.28886842727661133,281.4988684272766,"[16, 63, 114, 139, 175, 179, 190, 191, 212, 219, 227, 229, 270, 288, 301, 306, 309, 319, 325, 367, 383, 415, 420, 431]",24,281.21
