Model_name,CV_TrainMAE,CV_TrainRMSE,CV_TestMAE,CV_TestRMSE,CV_fit_time,CV_fit_time_ges,TrainRMSE,TrainMAE,ValidationRMSE,ValidationMAE,TestRMSE,TestMAE,TrainTime,TrainTime_ges,Features,Feature-Anzahl,FS-Laufzeit
SVR,30.138722705815532,70.03652111051792,33.8709429870352,71.85316416636411,1.1607791900634765,606.0507791900635,70.21828415503198,30.349378965739,73.10736488006594,32.83051026403674,75.14743003341066,34.888614132217164,1.8386220932006836,606.7286220932007,"[7, 11, 13, 26, 28, 39, 41, 47, 52, 58, 60, 61, 63, 65, 72, 82, 94, 96, 106, 111, 113, 119, 124, 130, 133, 135, 142, 157, 158, 161, 166, 168, 169, 176, 182, 192, 200, 209, 220, 226, 227, 229, 253, 266, 273, 279, 293, 297, 310, 317, 330, 335, 339, 345, 347, 351, 361, 369, 372, 388, 389, 400, 408, 409, 415, 417, 430, 435, 438, 440, 445, 464]",72,604.89
Gradient Boosting,15.690997653068365,36.645208962061055,37.207454140408366,72.84435474200446,0.5869398593902588,372.60693985939025,40.701333919358504,17.279414014606644,73.58953721048259,36.03336172513219,76.02555816058813,38.051314195719634,0.6652636528015137,372.6852636528015,"[1, 4, 5, 7, 21, 24, 31, 54, 58, 72, 77, 79, 83, 88, 93, 103, 104, 124, 127, 129, 130, 137, 149, 150, 157, 163, 164, 169, 170, 173, 178, 184, 187, 195, 214, 219, 220, 230, 231, 240, 249, 251, 261, 270, 272, 282, 288, 292, 294, 296, 313, 319, 324, 334, 335, 357, 364, 365, 381, 392, 396, 400, 415, 423, 426, 433, 435]",67,372.02
