Model_name,CV_TrainMAE,CV_TrainRMSE,CV_TestMAE,CV_TestRMSE,CV_fit_time,CV_fit_time_ges,TrainRMSE,TrainMAE,ValidationRMSE,ValidationMAE,TestRMSE,TestMAE,TrainTime,TrainTime_ges,Features,Feature-Anzahl,FS-Laufzeit
SVR,30.282422081892996,69.91855730554155,33.87071697639853,71.69523726573603,1.1146675586700439,1327.3346675586702,70.06280357206471,30.470221089754084,72.9708328327323,32.82582863128488,75.58874545514318,35.178650017963086,1.7392921447753906,1327.9592921447754,"[4, 10, 19, 27, 35, 36, 40, 53, 55, 62, 68, 70, 81, 82, 83, 92, 100, 102, 103, 106, 112, 114, 118, 125, 135, 138, 139, 144, 159, 169, 174, 180, 190, 192, 203, 210, 211, 243, 249, 254, 256, 257, 262, 264, 265, 269, 270, 272, 273, 276, 277, 295, 310, 317, 327, 332, 340, 346, 347, 352, 357, 362, 365, 378, 379, 384, 388, 391, 392, 398, 399, 405, 415, 417, 420, 423, 431, 435, 438, 442, 455]",81,1326.22
Gradient Boosting,14.792021931246515,34.71178141229243,37.54059014247811,72.46942552260154,0.955647325515747,523.3956473255158,38.12291949472487,16.88129045652896,74.46610613133191,36.07815723150816,74.82185169427495,37.520404012298044,1.098778247833252,523.5387782478333,"[1, 4, 5, 16, 18, 21, 27, 31, 32, 36, 39, 40, 42, 45, 49, 50, 52, 56, 58, 70, 85, 87, 89, 90, 91, 96, 103, 105, 118, 119, 126, 131, 135, 136, 142, 150, 155, 163, 164, 171, 172, 176, 179, 185, 190, 191, 196, 198, 199, 201, 204, 206, 208, 209, 212, 213, 215, 216, 217, 226, 228, 241, 247, 253, 260, 266, 268, 271, 277, 285, 286, 287, 297, 301, 305, 307, 309, 310, 317, 324, 326, 327, 330, 336, 337, 339, 340, 343, 346, 347, 348, 352, 358, 359, 360, 363, 366, 373, 380, 389, 393, 394, 400, 405, 407, 408, 409, 410, 412, 418, 420, 428, 436, 438, 439, 440, 444, 447]",118,522.44
