Model_name,CV_TrainMAE,CV_TrainRMSE,CV_TestMAE,CV_TestRMSE,CV_fit_time,CV_fit_time_ges,TrainRMSE,TrainMAE,ValidationRMSE,ValidationMAE,TestRMSE,TestMAE,TrainTime,TrainTime_ges,Features,Feature-Anzahl,FS-Laufzeit
SVR,30.15090346954735,69.91829228124247,34.06057039391701,71.87776196883418,1.3863596439361572,1519.5263596439363,70.13040528034504,30.387821624131362,73.12932163960332,32.959268085367455,75.64018598128061,35.0901889879379,2.1708686351776123,1520.3108686351777,"[10, 13, 19, 20, 24, 31, 32, 33, 47, 50, 55, 62, 65, 66, 68, 77, 85, 91, 96, 97, 100, 105, 106, 107, 115, 118, 121, 136, 137, 138, 141, 142, 162, 168, 169, 173, 177, 179, 180, 183, 184, 187, 191, 200, 206, 209, 221, 223, 225, 227, 228, 229, 232, 233, 235, 236, 238, 248, 249, 257, 259, 267, 268, 280, 283, 284, 286, 287, 295, 296, 301, 303, 304, 312, 313, 317, 326, 331, 339, 341, 343, 346, 349, 351, 357, 359, 371, 374, 375, 377, 378, 379, 380, 382, 384, 392, 399, 404, 405, 407, 410, 415, 419, 426, 427, 438, 445, 446, 447, 455]",110,1518.14
Gradient Boosting,13.508276184014246,32.360003911997104,37.43488226516017,72.57517991602745,1.067944097518921,198.05794409751894,34.50507856516119,14.940377885449987,72.67434223487449,35.31732359177826,75.32182068716901,37.952493250099096,1.218526840209961,198.20852684020997,"[5, 8, 9, 13, 15, 17, 28, 29, 38, 40, 42, 55, 56, 57, 63, 70, 84, 86, 97, 98, 100, 106, 108, 109, 112, 114, 115, 122, 127, 131, 134, 135, 139, 143, 148, 151, 153, 156, 161, 162, 164, 166, 171, 177, 180, 182, 186, 189, 201, 204, 206, 211, 216, 217, 218, 222, 225, 226, 231, 232, 235, 237, 241, 244, 247, 250, 251, 256, 258, 262, 266, 267, 268, 271, 277, 279, 282, 287, 296, 297, 298, 303, 308, 311, 322, 329, 332, 334, 337, 338, 341, 350, 351, 355, 357, 360, 361, 369, 371, 375, 377, 380, 391, 394, 402, 403, 408, 412, 423, 431, 432, 436, 445]",113,196.99
