Model_name,CV_TrainMAE,CV_TrainRMSE,CV_TestMAE,CV_TestRMSE,CV_fit_time,CV_fit_time_ges,TrainRMSE,TrainMAE,ValidationRMSE,ValidationMAE,TestRMSE,TestMAE,TrainTime,TrainTime_ges,Features,Feature-Anzahl,FS-Laufzeit
SVR,30.02959894274428,69.8430801825584,34.02923202752432,72.07126907804802,1.3419000148773192,504.3519000148773,70.07163414071815,30.267669487975017,72.83066221971123,32.40871565940779,75.41853029222146,34.90886583664667,2.091146945953369,505.10114694595336,"[1, 6, 7, 11, 16, 17, 19, 34, 37, 48, 54, 56, 63, 69, 73, 78, 85, 89, 91, 96, 98, 99, 107, 108, 110, 113, 114, 131, 133, 135, 138, 141, 144, 148, 152, 156, 160, 167, 177, 178, 185, 190, 209, 218, 231, 233, 240, 246, 247, 248, 258, 267, 282, 288, 308, 309, 313, 315, 326, 344, 347, 353, 359, 367, 373, 386, 387, 390, 392, 407, 408, 416, 425, 426, 432, 434, 440, 445, 464]",79,503.01
Gradient Boosting,15.275860069942192,36.20744292158421,37.10788594618602,72.12097834744208,0.7217930316925049,326.6017930316925,41.20114939560632,17.50526772208211,74.83279802086719,35.995880401358136,75.31779337498656,37.44229225936261,0.795952558517456,326.67595255851745,"[0, 3, 4, 6, 7, 8, 16, 17, 24, 25, 27, 28, 31, 34, 37, 38, 41, 54, 70, 75, 82, 90, 96, 101, 105, 107, 112, 113, 115, 118, 119, 127, 134, 135, 142, 149, 162, 164, 167, 168, 175, 185, 191, 192, 195, 197, 203, 208, 213, 221, 225, 229, 239, 243, 245, 247, 250, 252, 255, 259, 272, 280, 287, 290, 303, 306, 324, 332, 336, 349, 351, 359, 372, 388, 396, 408, 409, 411, 420, 424, 429, 435, 436, 438, 441, 442, 443, 448]",88,325.88
