Model_name,CV_TrainMAE,CV_TrainRMSE,CV_TestMAE,CV_TestRMSE,CV_fit_time,CV_fit_time_ges,TrainRMSE,TrainMAE,ValidationRMSE,ValidationMAE,TestRMSE,TestMAE,TrainTime,TrainTime_ges,Features,Feature-Anzahl,FS-Laufzeit
SVR,29.09992527406356,69.42223705717102,34.02325411907309,72.02700014161461,1.5893681526184082,3053.3393681526186,69.64054113529285,29.346167343141676,73.09930435983972,32.863510019319385,75.44138844463957,35.09600751568207,2.4544198513031006,3054.204419851303,"[0, 5, 6, 7, 9, 11, 13, 15, 17, 18, 23, 24, 30, 35, 36, 40, 50, 56, 58, 59, 61, 65, 67, 74, 78, 84, 85, 89, 90, 92, 94, 96, 98, 99, 107, 109, 112, 113, 116, 124, 126, 128, 133, 134, 137, 139, 153, 154, 155, 157, 163, 165, 166, 168, 174, 175, 176, 178, 180, 185, 186, 187, 189, 190, 192, 194, 197, 201, 204, 207, 213, 214, 218, 219, 220, 222, 223, 224, 229, 230, 232, 233, 235, 239, 245, 246, 249, 252, 260, 262, 263, 272, 273, 279, 290, 291, 293, 297, 302, 303, 308, 312, 315, 321, 323, 324, 336, 337, 338, 339, 340, 342, 343, 344, 347, 350, 351, 352, 353, 357, 358, 361, 363, 367, 369, 371, 373, 380, 385, 389, 390, 392, 393, 397, 398, 400, 403, 404, 406, 414, 415, 424, 425, 426, 428, 429, 434, 442, 448, 464]",150,3051.75
Gradient Boosting,21.212928546728726,49.657109409722715,37.94419496775958,73.31445699831382,0.17536687850952148,207.86536687850952,54.06554509259673,23.227258066867186,73.0676631721678,35.5735619364983,75.94657987558503,37.765102268213575,0.1958627700805664,207.88586277008056,"[48, 53, 54, 75, 97, 136, 176, 204, 232, 262, 281, 294, 300, 338, 373, 434]",16,207.69
