Model_name,CV_TrainMAE,CV_TrainRMSE,CV_TestMAE,CV_TestRMSE,CV_fit_time,CV_fit_time_ges,TrainRMSE,TrainMAE,ValidationRMSE,ValidationMAE,TestRMSE,TestMAE,TrainTime,TrainTime_ges,Features,Feature-Anzahl,FS-Laufzeit
SVR,29.943216612137,69.99609453483788,33.94255840948399,71.94451597714455,1.2910755157470704,1635.4310755157471,70.16188780836075,30.16604671640449,73.2299517186573,33.03205944083979,75.59668347422198,35.28543513530338,1.9489541053771973,1636.0889541053773,"[4, 7, 8, 10, 13, 19, 26, 28, 37, 50, 53, 55, 58, 59, 60, 63, 65, 71, 75, 86, 87, 100, 101, 103, 105, 111, 114, 115, 117, 121, 125, 126, 131, 132, 137, 138, 139, 143, 144, 149, 151, 156, 158, 159, 161, 169, 174, 178, 179, 187, 194, 197, 200, 206, 211, 214, 216, 218, 226, 227, 229, 232, 239, 240, 252, 253, 255, 256, 257, 258, 259, 265, 266, 270, 271, 272, 275, 277, 287, 290, 295, 307, 320, 321, 324, 353, 358, 359, 361, 362, 364, 366, 367, 388, 390, 400, 401, 402, 405, 412, 416, 417, 419, 421, 424, 428, 440, 464]",108,1634.14
Gradient Boosting,14.22781001670175,33.024506513433934,36.94195394238072,72.16088266168586,1.3174094200134276,1086.1774094200134,38.54739724786242,16.63692071030306,76.98959974214803,35.81070239229457,75.65290480945488,38.05410230552609,1.427196979522705,1086.2871969795226,"[7, 10, 11, 16, 18, 22, 23, 28, 32, 33, 34, 35, 38, 41, 44, 45, 46, 50, 56, 60, 63, 70, 73, 81, 82, 88, 89, 91, 93, 98, 100, 104, 105, 107, 108, 109, 110, 112, 114, 115, 118, 122, 128, 129, 133, 134, 135, 140, 142, 143, 145, 150, 154, 158, 159, 162, 163, 164, 166, 167, 168, 169, 175, 176, 177, 182, 187, 189, 191, 194, 200, 201, 202, 204, 205, 211, 214, 219, 221, 225, 231, 236, 239, 247, 248, 250, 253, 254, 256, 257, 262, 263, 268, 269, 270, 272, 275, 276, 279, 283, 284, 285, 287, 289, 290, 291, 293, 295, 296, 299, 301, 310, 318, 319, 320, 324, 330, 334, 335, 341, 344, 346, 347, 349, 351, 352, 356, 357, 359, 360, 361, 364, 367, 369, 370, 371, 379, 381, 382, 383, 384, 386, 389, 392, 393, 396, 400, 401, 402, 403, 406, 410, 414, 416, 419, 421, 422, 429, 434, 439, 442, 445]",162,1084.86
