CV_TestMAE,CV_TestRMSE,CV_TrainMAE,CV_TrainRMSE,CV_fit_time,CV_fit_time_ges,FS-Laufzeit,Feature-Anzahl,Features,Model_name,TestMAE,TestRMSE,TrainMAE,TrainRMSE,TrainTime,TrainTime_ges
33.37322989660142,67.94050030204471,19.10032485031639,44.116135774729266,0.17307596206665038,156.13307596206667,155.96,17,"[1, 14, 25, 83, 96, 124, 134, 242, 246, 277, 288, 357, 382, 400, 424, 435, 451]",Gradient Boosting,34.31839118301868,69.67683190005285,20.832777782724012,47.582214419049755,0.20215153694152832,156.16215153694154
