CV_TestMAE,CV_TestRMSE,CV_TrainMAE,CV_TrainRMSE,CV_fit_time,CV_fit_time_ges,FS-Laufzeit,Feature-Anzahl,Features,Model_name,TestMAE,TestRMSE,TrainMAE,TrainRMSE,TrainTime,TrainTime_ges
32.44583876817467,66.0691387593798,14.085057984415219,31.65429365238885,0.6101205348968506,164.35012053489686,163.74,51,"[10, 22, 23, 43, 48, 80, 92, 94, 110, 120, 123, 138, 143, 155, 164, 175, 188, 202, 208, 224, 235, 236, 251, 257, 258, 259, 263, 265, 275, 280, 293, 296, 301, 309, 321, 331, 345, 353, 377, 389, 393, 395, 414, 425, 428, 429, 435, 444, 445, 461, 463]",Gradient Boosting,32.65668456141244,65.35913352037741,15.488973193577978,34.793298476411145,0.6967599391937256,164.43675993919373
