CV_TestMAE,CV_TestRMSE,CV_TrainMAE,CV_TrainRMSE,CV_fit_time,CV_fit_time_ges,FS-Laufzeit,Feature-Anzahl,Features,Model_name,TestMAE,TestRMSE,TrainMAE,TrainRMSE,TrainTime,TrainTime_ges
32.38337252646767,65.1363617927506,14.861870826742276,33.676737409739246,0.4351076602935791,292.13510766029356,291.7,40,"[30, 42, 55, 56, 59, 64, 69, 91, 114, 127, 128, 136, 168, 169, 183, 223, 226, 232, 235, 241, 247, 253, 255, 266, 296, 302, 329, 338, 342, 343, 352, 363, 383, 405, 412, 415, 421, 428, 451, 457]",Gradient Boosting,32.98361612002958,66.48932188021183,16.67901126554976,37.64437963905344,0.49880027770996094,292.19880027770995
