CV_TestMAE,CV_TestRMSE,CV_TrainMAE,CV_TrainRMSE,CV_fit_time,CV_fit_time_ges,FS-Laufzeit,Feature-Anzahl,Features,Model_name,TestMAE,TestRMSE,TrainMAE,TrainRMSE,TrainTime,TrainTime_ges
35.23275563314921,74.26023474708846,22.12359756733236,51.30094034480654,0.1701648712158203,1528.7101648712157,1528.54,18,"[89, 125, 130, 133, 145, 156, 158, 258, 260, 285, 301, 329, 374, 378, 395, 403, 444, 455]",Gradient Boosting,35.78667003688487,74.25287137487989,23.537807447809328,53.465317436825835,0.19727492332458496,1528.7372749233245
