CV_TestMAE,CV_TestRMSE,CV_TrainMAE,CV_TrainRMSE,CV_fit_time,CV_fit_time_ges,FS-Laufzeit,Feature-Anzahl,Features,Model_name,TestMAE,TestRMSE,TrainMAE,TrainRMSE,TrainTime,TrainTime_ges
36.71988421184119,74.0206055797481,19.953626238991905,46.57860082143554,0.33360857963562013,342.99360857963563,342.66,33,"[29, 30, 47, 54, 60, 61, 75, 79, 84, 95, 97, 117, 135, 137, 143, 145, 156, 190, 193, 199, 200, 235, 242, 253, 267, 287, 347, 352, 358, 391, 401, 407, 444]",Gradient Boosting,36.93182248601859,74.63700841306454,22.12140576860795,50.57574975961847,0.3748331069946289,343.03483310699465
