CV_TestMAE,CV_TestRMSE,CV_TrainMAE,CV_TrainRMSE,CV_fit_time,CV_fit_time_ges,FS-Laufzeit,Feature-Anzahl,Features,Model_name,TestMAE,TestRMSE,TrainMAE,TrainRMSE,TrainTime,TrainTime_ges
36.73341700326938,72.86290457375702,18.39074653140333,44.01576647098674,0.7577785015106201,501.22777850151067,500.47,78,"[42, 45, 46, 49, 50, 58, 59, 61, 62, 63, 64, 65, 73, 77, 78, 90, 93, 108, 117, 121, 124, 136, 143, 151, 152, 154, 159, 164, 167, 170, 172, 180, 196, 208, 209, 210, 211, 220, 221, 233, 253, 258, 261, 266, 268, 275, 289, 292, 303, 307, 311, 316, 318, 323, 327, 332, 333, 342, 347, 353, 357, 363, 364, 369, 389, 390, 392, 393, 397, 401, 409, 410, 422, 433, 441, 442, 446, 447]",Gradient Boosting,37.31090728633783,74.47976352567477,20.574416160464896,48.66881613713284,0.857795238494873,501.3277952384949
