CV_TestMAE,CV_TestRMSE,CV_TrainMAE,CV_TrainRMSE,CV_fit_time,CV_fit_time_ges,FS-Laufzeit,Feature-Anzahl,Features,Model_name,TestMAE,TestRMSE,TrainMAE,TrainRMSE,TrainTime,TrainTime_ges
36.3832167892413,72.48638306792122,21.126906889620823,48.73285883407142,0.2686948776245117,222.8986948776245,222.63,27,"[19, 31, 41, 61, 68, 103, 111, 121, 134, 140, 161, 188, 191, 212, 223, 229, 242, 262, 276, 286, 300, 318, 326, 334, 366, 396, 409]",Gradient Boosting,37.58199436210773,75.63065558233627,22.618672920195063,51.39616280688968,0.3130486011505127,222.9430486011505
