CV_TestMAE,CV_TestRMSE,CV_TrainMAE,CV_TrainRMSE,CV_fit_time,CV_fit_time_ges,FS-Laufzeit,Feature-Anzahl,Features,Model_name,TestMAE,TestRMSE,TrainMAE,TrainRMSE,TrainTime,TrainTime_ges
36.088483317172766,72.57619187297281,17.813185741144054,41.31845608519969,0.7036169052124024,507.5436169052124,506.84,78,"[12, 15, 18, 20, 21, 26, 32, 33, 36, 38, 39, 44, 45, 52, 66, 73, 78, 79, 81, 82, 83, 92, 102, 105, 121, 124, 127, 128, 133, 135, 137, 139, 151, 166, 177, 181, 184, 186, 197, 198, 201, 210, 213, 229, 233, 235, 242, 248, 251, 265, 277, 279, 304, 310, 313, 324, 333, 343, 344, 348, 355, 362, 375, 376, 379, 390, 397, 404, 405, 411, 415, 422, 424, 425, 433, 437, 441, 443]",Gradient Boosting,37.00392088856209,74.02070824635369,19.91424495798407,46.248272237773925,0.7735729217529297,507.6135729217529
