CV_TestMAE,CV_TestRMSE,CV_TrainMAE,CV_TrainRMSE,CV_fit_time,CV_fit_time_ges,FS-Laufzeit,Feature-Anzahl,Features,Model_name,TestMAE,TestRMSE,TrainMAE,TrainRMSE,TrainTime,TrainTime_ges
36.67017055189132,72.71945545839449,18.51418905580972,43.2402953511069,0.37727947235107423,749.5072794723511,749.13,32,"[10, 41, 50, 51, 59, 62, 64, 76, 89, 135, 163, 170, 186, 197, 215, 236, 242, 263, 268, 274, 277, 312, 328, 330, 332, 341, 356, 359, 377, 388, 413, 415]",Gradient Boosting,36.85175496820699,74.13252356145688,20.26674424925943,46.13265897211849,0.43279457092285156,749.5627945709228
