CV_TestMAE,CV_TestRMSE,CV_TrainMAE,CV_TrainRMSE,CV_fit_time,CV_fit_time_ges,FS-Laufzeit,Feature-Anzahl,Features,Model_name,TestMAE,TestRMSE,TrainMAE,TrainRMSE,TrainTime,TrainTime_ges
36.48091462029457,73.8758735005594,19.660641111605138,45.37411193736029,0.5924670696258545,691.4424670696259,690.85,60,"[4, 9, 12, 19, 24, 26, 35, 38, 46, 57, 60, 70, 73, 75, 133, 143, 155, 156, 167, 175, 177, 179, 182, 183, 186, 189, 205, 209, 210, 211, 213, 238, 239, 253, 258, 259, 279, 281, 300, 304, 307, 311, 323, 326, 329, 336, 355, 359, 374, 381, 382, 396, 399, 409, 421, 424, 427, 428, 434, 435]",Gradient Boosting,37.47008425796574,75.254972252635,21.19739441072961,47.860003455988995,0.6918501853942871,691.5418501853943
