Model_name,CV_TrainMAE,CV_TrainRMSE,CV_TestMAE,CV_TestRMSE,CV_fit_time,CV_fit_time_ges,TrainRMSE,TrainMAE,ValidationRMSE,ValidationMAE,TestRMSE,TestMAE,TrainTime_ges,Hauptkomponenten,Hauptkomponenten-Anzahl,FS-Laufzeit
Linear Regressor,33.47412598336257,70.68008936992337,39.10649341195388,237.1428393678575,0.07924132347106934,4.603978681564331,70.74380685620358,33.48960647413852,70.99691864041827,32.054382341156,74.16319695232227,34.877654429989065,0.406404972076416,"[9.64227808e-01 1.45231105e-02 1.19203837e-02 5.41455887e-03
 2.78796272e-03 8.71108400e-04 1.22328385e-04 8.59467456e-05
 3.72076953e-05 5.65617444e-06 3.92865047e-06 1.47869723e-10
 3.02879524e-11 2.32625616e-11 1.44497153e-11 5.60398681e-12
 4.11903682e-12 2.30383041e-12 1.51384758e-12 7.37919792e-13]",20,4.524737358093262
SVR,33.3847055663969,72.21176700020435,33.57252820922296,71.91830838654404,0.7991382122039795,3.8922516345977782,72.23881592160426,33.39790439458267,72.30432969618786,31.83618332313424,75.27555173027169,34.698600890335484,1.6263089179992676,"[9.64227808e-01 1.45231105e-02 1.19203837e-02 5.41455887e-03
 2.78796272e-03 8.71108400e-04 1.22328385e-04 8.59467456e-05
 3.72076953e-05 5.65617444e-06 3.92865047e-06 1.47869723e-10
 3.02879524e-11 2.32625616e-11 1.44497153e-11 5.60398681e-12
 4.11903682e-12 2.30383041e-12 1.51384758e-12 7.37919792e-13]",20,3.093113422393799
Random Forest,13.734229361169383,33.759202193428806,32.03957571918776,64.13996835307697,10.979847812652588,14.423733139038086,33.730707395957005,13.579882252887982,65.56717529934889,31.505760607627465,67.80876162964948,33.2050361379786,14.525095224380493,"[9.64227808e-01 1.45231105e-02 1.19203837e-02 5.41455887e-03
 2.78796272e-03 8.71108400e-04 1.22328385e-04 8.59467456e-05
 3.72076953e-05 5.65617444e-06 3.92865047e-06 1.47869723e-10
 3.02879524e-11 2.32625616e-11 1.44497153e-11 5.60398681e-12
 4.11903682e-12 2.30383041e-12 1.51384758e-12 7.37919792e-13]",20,3.443885326385498
Gradient Boosting,9.216913559901883,19.44048259680188,34.396918189772656,66.25801104417765,0.5899232387542724,3.287042236328125,22.918063349190984,10.97052944447476,68.21422768617776,34.21929761182862,69.57598869053854,35.23669036586176,1.0027806758880615,"[9.64227808e-01 1.45231105e-02 1.19203837e-02 5.41455887e-03
 2.78796272e-03 8.71108400e-04 1.22328385e-04 8.59467456e-05
 3.72076953e-05 5.65617444e-06 3.92865047e-06 1.47869723e-10
 3.02879524e-11 2.32625616e-11 1.44497153e-11 5.60398681e-12
 4.11903682e-12 2.30383041e-12 1.51384758e-12 7.37919792e-13]",20,2.6971189975738525
