CV_TestMAE,CV_TestRMSE,CV_TrainMAE,CV_TrainRMSE,CV_fit_time,CV_fit_time_ges,FS-Laufzeit,Feature-Anzahl,Features,Model_name,TestMAE,TestRMSE,TrainMAE,TrainRMSE,TrainTime,TrainTime_ges
33.25939431086822,67.54035795745587,14.877204587414557,34.83809747428427,0.9238766193389892,290.563876619339,881.5745162963867,83,"[4, 13, 15, 34, 43, 65, 68, 72, 74, 79, 81, 82, 83, 91, 99, 104, 107, 111, 114, 118, 121, 122, 126, 134, 145, 150, 157, 161, 167, 168, 170, 183, 203, 204, 205, 207, 208, 214, 215, 218, 233, 237, 243, 249, 252, 253, 258, 261, 279, 290, 299, 307, 311, 313, 315, 325, 331, 339, 350, 351, 352, 358, 366, 371, 380, 384, 385, 396, 398, 399, 401, 406, 412, 429, 431, 433, 436, 437, 438, 440, 442, 446, 451]",Gradient Boosting,34.882315873490136,69.65644571920284,16.308289747318806,37.86155038672643,1.0423085689544678,882.6168248653412
