CV_TestMAE,CV_TestRMSE,CV_TrainMAE,CV_TrainRMSE,CV_fit_time,CV_fit_time_ges,FS-Laufzeit,Feature-Anzahl,Features,Model_name,TestMAE,TestRMSE,TrainMAE,TrainRMSE,TrainTime,TrainTime_ges
31.886539705200192,65.86492530485805,12.536066999210439,29.410933436173178,1.2521210193634034,352.1221210193634,1116.9046959877014,112,"[3, 7, 9, 10, 11, 12, 14, 15, 22, 25, 27, 33, 34, 43, 47, 60, 64, 68, 71, 79, 81, 85, 90, 93, 98, 99, 104, 111, 114, 122, 124, 130, 141, 145, 146, 147, 148, 154, 155, 157, 158, 159, 164, 168, 170, 177, 181, 182, 184, 187, 196, 197, 202, 203, 207, 208, 209, 212, 216, 225, 233, 234, 235, 239, 241, 245, 247, 253, 254, 261, 264, 265, 267, 269, 274, 277, 282, 287, 292, 300, 302, 303, 309, 311, 317, 318, 325, 327, 329, 332, 335, 348, 354, 355, 356, 370, 372, 376, 379, 383, 384, 389, 398, 399, 401, 403, 404, 414, 421, 443, 459, 463]",Gradient Boosting,32.865194493125784,64.70670196886137,14.379848275115505,32.49884191183946,1.3992533683776855,1118.303949356079
