Model_name,CV_TrainMAE,CV_TrainRMSE,CV_TestMAE,CV_TestRMSE,CV_fit_time,CV_fit_time_ges,TrainRMSE,TrainMAE,TestRMSE,TestMAE,TrainTime,TrainTime_ges,Features,Feature-Anzahl,FS-Laufzeit
Linear Regressor,28.5931972567451,60.406126542399704,28.886806837492706,60.78957213313255,0.010490655899047852,0.1938309669494629,60.4731237783772,28.617143721523345,62.20062026851809,29.842344825979982,0.022249221801757812,0.20558953285217285,"[457 466 450 449 461 460 453 467 147 456 459 458 451 452 463 455 462 465
 468  95 454  54 323   3  13 464  70 242 249  25 224 189  22  24  21  20
  23  19 187 275]",40,0.18334031105041504
SVR,22.81049591182671,53.16738364526471,27.924636566546308,59.55021054558047,1.9846263885498048,2.191618061065674,53.11956003709868,22.921898962206633,60.72544294904025,28.50690193166575,3.087505340576172,3.294497013092041,"[457 466 450 449 461 460 453 467 147 456 459 458 451 452 463 455 462 465
 468  95 454  54 323   3  13 464  70 242 249  25 224 189  22  24  21  20
  23  19 187 275]",40,0.20699167251586914
Random Forest,10.999289680004436,28.899658267337855,26.397737664923795,57.049490302168444,11.926264095306397,12.128699588775635,28.38715177986659,10.801158643785339,57.38113892089232,26.60766875647563,15.311823606491089,15.514259099960327,"[457 466 450 449 461 460 453 467 147 456 459 458 451 452 463 455 462 465
 468  95 454  54 323   3  13 464  70 242 249  25 224 189  22  24  21  20
  23  19 187 275]",40,0.20243549346923828
Gradient Boosting,10.608557788303656,23.898704436399356,27.66188822898017,58.362416759675554,0.565149974822998,0.7546784400939941,27.15517541334168,12.1421153453211,53.32202671963545,26.594134201786733,0.6191608905792236,0.8086893558502197,"[457 466 450 449 461 460 453 467 147 456 459 458 451 452 463 455 462 465
 468  95 454  54 323   3  13 464  70 242 249  25 224 189  22  24  21  20
  23  19 187 275]",40,0.1895284652709961
