Model_name,CV_TrainMAE,CV_TrainRMSE,CV_TestMAE,CV_TestRMSE,CV_fit_time,CV_fit_time_ges,TrainRMSE,TrainMAE,ValidationRMSE,ValidationMAE,TestRMSE,TestMAE,TrainTime_ges,Hauptkomponenten,Hauptkomponenten-Anzahl,FS-Laufzeit
Linear Regressor,38.27931987328891,473.49368275083305,40.784072461590064,448.64450857655265,0.012108230590820312,2.9449206829071044,479.30753308147706,38.398891321325344,1373.4422316516307,60.267754884106175,245.89898193819445,32.944049721433444,0.4154665470123291,"[8.76212337e-01 1.01903731e-01 9.15138393e-03 4.98923666e-03
 3.75840970e-03 2.09387806e-03 9.03410760e-04 6.53645039e-04
 1.40844460e-04 9.26009232e-05 6.50856213e-05 2.81833637e-05
 4.28290113e-06 2.97097240e-06 4.68699342e-11 1.99381734e-11
 1.24242491e-11 5.28571682e-12 4.23589343e-12 3.09211976e-12
 1.59398670e-12 1.13881029e-12 5.58382692e-13 5.07307536e-13
 4.41111685e-13 3.46467799e-13 3.15849438e-13 1.86164285e-13
 1.56012820e-13 1.41970439e-13 7.95315370e-14 6.73156613e-14
 5.33950072e-14 4.84446360e-14 3.04315816e-14 2.83803345e-14
 2.15767267e-14 1.61569664e-14 1.18263438e-14 3.66306318e-15]",40,2.932812452316284
SVR,24.70148316741134,49.359522886920736,25.010534991221977,49.301392335246376,1.0578531742095947,4.15842981338501,52.43185348909565,23.500947920037913,165.43255503505515,26.122073766404373,51.28514134612293,24.365414265718506,2.03583025932312,"[8.76212337e-01 1.01903731e-01 9.15138393e-03 4.98923666e-03
 3.75840970e-03 2.09387806e-03 9.03410760e-04 6.53645039e-04
 1.40844460e-04 9.26009232e-05 6.50856213e-05 2.81833637e-05
 4.28290113e-06 2.97097240e-06 4.68699342e-11 1.99381734e-11
 1.24242491e-11 5.28571682e-12 4.23589343e-12 3.09211976e-12
 1.59398670e-12 1.13881029e-12 5.58382692e-13 5.07307536e-13
 4.41111685e-13 3.46467799e-13 3.15849438e-13 1.86164285e-13
 1.56012820e-13 1.41970439e-13 7.95315370e-14 6.73156613e-14
 5.33950072e-14 4.84446360e-14 3.04315816e-14 2.83803345e-14
 2.15767267e-14 1.61569664e-14 1.18263438e-14 3.66306318e-15]",40,3.100576639175415
Random Forest,1.1321875008103217,2.9859559664740702,2.9690853015874135,7.403091719743455,15.74752984046936,19.48041114807129,2.8200625400965698,1.0743657005597835,8.942027177917224,2.753689888063084,7.035135900899361,2.926717147390279,20.839942455291748,"[8.76212337e-01 1.01903731e-01 9.15138393e-03 4.98923666e-03
 3.75840970e-03 2.09387806e-03 9.03410760e-04 6.53645039e-04
 1.40844460e-04 9.26009232e-05 6.50856213e-05 2.81833637e-05
 4.28290113e-06 2.97097240e-06 4.68699342e-11 1.99381734e-11
 1.24242491e-11 5.28571682e-12 4.23589343e-12 3.09211976e-12
 1.59398670e-12 1.13881029e-12 5.58382692e-13 5.07307536e-13
 4.41111685e-13 3.46467799e-13 3.15849438e-13 1.86164285e-13
 1.56012820e-13 1.41970439e-13 7.95315370e-14 6.73156613e-14
 5.33950072e-14 4.84446360e-14 3.04315816e-14 2.83803345e-14
 2.15767267e-14 1.61569664e-14 1.18263438e-14 3.66306318e-15]",40,3.7328813076019287
Gradient Boosting,0.5013771160480911,0.8798136510458431,3.2289213860933996,8.379315196667136,1.2083341121673583,3.854228639602661,1.0377582412361834,0.6084921932907206,10.249238575311573,3.0875386175206603,8.67247319896165,3.3300975884226234,1.6464505195617676,"[8.76212337e-01 1.01903731e-01 9.15138393e-03 4.98923666e-03
 3.75840970e-03 2.09387806e-03 9.03410760e-04 6.53645039e-04
 1.40844460e-04 9.26009232e-05 6.50856213e-05 2.81833637e-05
 4.28290113e-06 2.97097240e-06 4.68699342e-11 1.99381734e-11
 1.24242491e-11 5.28571682e-12 4.23589343e-12 3.09211976e-12
 1.59398670e-12 1.13881029e-12 5.58382692e-13 5.07307536e-13
 4.41111685e-13 3.46467799e-13 3.15849438e-13 1.86164285e-13
 1.56012820e-13 1.41970439e-13 7.95315370e-14 6.73156613e-14
 5.33950072e-14 4.84446360e-14 3.04315816e-14 2.83803345e-14
 2.15767267e-14 1.61569664e-14 1.18263438e-14 3.66306318e-15]",40,2.6458945274353027
