Model_name,CV_TrainMAE,CV_TrainRMSE,CV_TestMAE,CV_TestRMSE,CV_fit_time,TrainRMSE,TrainMAE,ValidationRMSE,ValidationMAE,TestRMSE,TestMAE,TrainTime,Hauptkomponenten,Hauptkomponenten-Anzahl,FS-Laufzeit
Linear Regressor,39.41216158658692,496.7150988787231,41.18686685356838,458.00371479977065,0.2294278621673584,501.0007249290594,39.45950305051424,1415.7408631412536,61.94853687121885,258.1726552074619,34.20981497686478,0.3812832832336426,"[8.76212337e-01 1.01903731e-01 9.15138393e-03 4.98923666e-03
 3.75840970e-03 2.09387806e-03 9.03410760e-04 6.53645039e-04
 1.40844460e-04 9.26009232e-05]",10,2.5053911209106445
SVR,24.7058761103982,49.36365237467713,25.013712699326753,49.30277846589864,0.6892148494720459,52.410183955726986,23.50327768057003,165.2216056559924,26.122124144443347,51.21803654751585,24.353054665542626,1.5035333633422852,"[8.76212337e-01 1.01903731e-01 9.15138393e-03 4.98923666e-03
 3.75840970e-03 2.09387806e-03 9.03410760e-04 6.53645039e-04
 1.40844460e-04 9.26009232e-05]",10,2.313917398452759
Random Forest,1.010909606300244,2.8695016131306184,2.6394908271962185,6.983734684987826,4.083590459823609,2.7383134354736596,0.9696074481301424,8.157308310291755,2.3536778529660665,6.489537533153518,2.553221609107556,5.6032843589782715,"[8.76212337e-01 1.01903731e-01 9.15138393e-03 4.98923666e-03
 3.75840970e-03 2.09387806e-03 9.03410760e-04 6.53645039e-04
 1.40844460e-04 9.26009232e-05]",10,3.269249200820923
Gradient Boosting,0.7349750616911163,1.314869683462458,3.122072806240851,9.15054702156758,0.3069333553314209,1.5792393108832854,0.8569112944517123,10.113250686509485,3.019264434466923,8.9816352134895,3.2392290065911684,0.7127165794372559,"[8.76212337e-01 1.01903731e-01 9.15138393e-03 4.98923666e-03
 3.75840970e-03 2.09387806e-03 9.03410760e-04 6.53645039e-04
 1.40844460e-04 9.26009232e-05]",10,3.8409488201141357
